channelId,categoryTranslated,channelName,description,viewCount,subscriberCount,videoCount,publishedAt,language,country
UCNzp8q_sH3FdjaoWVaGrbQw,Unterhaltung,Manuel Davis,"Yoooo Servus Leute!

Auf diesem Kanal drehe ich alleine oder mit Freunden Videos auf die ich bock habe. 
Lasst uns eine geile gemeinsame Zeit haben - abonniert diesen Kanal um ein Teil von #TeamDaviszu sein!
wirst es nicht bereuen! Glocke aktivieren nur Gönner ;)

✔ Pranks
✔ Vlogs
✔ Soziale Experimente
✔ lustige Challenges

Außer ein paar Rechtschreibfehler wirst du in dieser Beschreibung nichts mehr finden tahah #superlustig.

TSCHAU!
-",3142362,23883,103,2014-06-25 14:06:37,de,AT
UCktSEE5xhdzzEhIX4GY6SZA,Unterhaltung,Kati,,93708,23820,12,2011-10-25 16:56:05,de,AT
UC2hqBofCY0qdnOJKqwFgy0A,Praktische Tipps & Styling,Nagelstudio Handwerk,"Nagelstudio Handwerk
Anna Mazanek
Miller-von-Aichholz Straße 5
4810 Gmunden
Österreich

eMail:  anna.staff@gmx.at

Verantwortlich für die Inhalte:
Nagelstudio Handwerk
Anna Mazanek",3230521,23250,173,2016-03-07 21:30:47,de,AT
UCyWh36jaznmtjde3pjXogIg,Unterhaltung,meineversion,"DIY, Beauty, Lifestyle und Vlog Channel von Lisa @meineversion und @cutelifehacksde",1465041,23178,111,2015-03-01 16:44:41,de,AT
UCYf61AiO5x1PQmgZvmi0GeQ,Leute & Blogs,Trobbu,coming soon... Minecraft,894219,22962,131,2015-12-25 05:02:52,de,AT
UCQ78p8BgNNrVchLhpZwoFCw,Spiele,wOOt1992,"Momentan inaktiv, ich war in JAPAN und schreibe momentan eine riesige Fantasy Buchtrilogie. 

https://www.twitch.tv/woot1992",4090129,22814,1078,2013-01-29 21:22:14,de,NULL
UC3IWdZAgZU0qgXSV1g4hoiQ,Spiele,tom.io,"Reviews und Let´s Plays von Wirtschaftssimulationen, Aufbau- und Strategiespielen, Simulationen und Survival Games von DOS bis heute ...

Und sicher ab und an auch ein paar ""Ausreißer"" ;)

Alles Infos zu den Projekten findet ihr auf tom.io im Stimmungsbarometer.

Danke M! Für alles ...

Email: tom (at) tom (dot) io",13070827,22797,2826,2011-05-08 22:07:18,de,NULL
UCh_5GyPF6pncHuU06dXmlng,Unterhaltung,MXRSOO,"Willkommen auf meinem Kanal!
Hier findet ihr Deutschrap - Challenges und zukünftig auch andere Projekte! Bleibt immer am neuesten Stand, abonniert und aktiviert die Glocke, um nichts zu verpassen.

Folgt mir auf jeden Fall auch auf Snapchat & Instagram @mxrsoo 🕊

Daten & Infos:

- Inbetriebnahme des Kanals: 15.03.2017
- 250 Subs: 01.05.2017
- 500 Subs: 14.05.2017
- 1000 Subs: 04.06.2017
- 1500 Subs: 19.06.2017
- 2000 Subs: 24.06.2017
- 5000 Subs: 13.08.2017
- 10000 Subs: 06.11.2017
- 15000 Subs: 21.01.2018
- 20000 Subs: 18.04.2018


Folgt mir auch auf:

- Instagram: https://www.instagram.com/mxrsoo/?hl=de (@mxrsoo)
- Facebook: https://www.facebook.com/MXRSOO/ (MXRSOO)
- Snapchat: @mxrsoo

Für geschäftliche Anfragen sendet mir bitte eine E-Mail an: mxrs.business@gmail.com

MXRSOO",4359829,22731,79,2015-02-11 19:05:15,de,AT
UCxaLJvYDW8XMgrNbdnZ-uMQ,Musik,CamoKrooked,"The OFFICIAL Camo & Krooked Youtube Page!

http://www.camoandkrooked.com/",440491,22455,11,2009-01-20 18:00:19,en,AT
UCgamfYyhvF_we3dmytq3f7g,Spiele,djinnworks,"Djinnworks®, founded 2009 in Austria, develops and distributes software solutions and games for mobile devices including iPhone, Android and Windows Phone, Samsung, Google TV, MacOS and more...

Djinnworks games have been downloaded more than 400 million times and produced many games ranking constantly in the top 100 paid worldwide.",61466156,22432,79,2011-02-21 19:40:34,en,NULL
UCNFPzInZZWWqBKwSn4FaSog,Unterhaltung,Sabrina Secretive,"Hi, du hast also meinen Kanal entdeckt! 

Hattest du einen stressigen Tag? Suchst du etwas, dass dich aufmuntert, oder einfach auf Laune hält?
Sehr gut - meine Aufgabe ist es, dich zu unterhalten!
Hol dir doch eine Tasse Kaffee, mach es dir bequem, und genieße die Unterhaltung!

Secretive ~

Anime-Youtuber / Unterhalter",1229960,22410,91,2010-01-25 21:37:26,de,DE
UC4wz-ZRS__Du5nnIOJX0xxw,Bildung,AlboTheMinstrel,"CIAO A TUTTI E BENVENUTI NEL MIO CANALE DEDICATO ALLA LINGUA E ALLA CULTURA ITALIANA E ITALOFONA!!! :D
Sono un futuro insegnante in fase di formazione e vorrei vedere quanto dei video-corsi su Youtube possano essere efficaci come strumento didattico.
Aspetto con piacere i vostri consigli e le vostre critiche ;)

Mail: italianoconalbo@yahoo.it
---
BoNjOuR!!!!
Tous ceux qui ont envie d'apprendre l'italien et... de m'aider à améliorer mon français et ma méthode d'enseignement sont les bienvenus !
P.S. Je fais des études pour enseigner l'italien comme langue étrangère mais je NE suis PAS (encore) un professeur certifié !

Je considère mes cours de mauvaise qualité pour des raisons très simples :
1) la qualité de l'image et du son est assez médiocre
2) mes fautes grossières en français = j'aurais pu les éviter avec des phrases moins élaborées
3) les cours n'ont pas été testés avant = contenu à améliorer

Si vous arrivez à tolérer ces défauts, félicitations ;)",2614526,22236,101,2009-05-15 19:21:27,it,AT
UCZEoQ6GVlWw5v_T6wpIxlyg,Leute & Blogs,ItsShalina,"1k-10.12.2016
3k-04.05.2017
5k-06.05.2017
7k-08.05.2017",8421066,22230,125,2016-08-19 07:28:52,de,AT
UC7N-bheErWjOi4rdxIY6fWg,Spiele,Hibasi,"Julien Bam der Minecraft Szene

-Twitter: HibasiYT
-Snapchat: hibasiyt
-Instagram: HibasiYT",2435415,22220,146,2015-02-15 15:13:03,de,AT
UCYdq8iOOQ0dGL3Mpg0Qmrag,Spiele,Axom,"Hello, everyone! This is your place for your Nintendo Gaming news and updates! We are here, to bring home to you the best moments from the Gaming  Arena over the World. 
We make Nintendo Related News (especially Nintendo Switch news, upcoming games, game infos etc) Pokemon, Zelda, Smash Bros etc Live Stream's (especially Pokemon Sun/Moon Battle Trade Live streams) Top 10, Top 5, Comparison Videos, Walkthroughs and much more!
~~~-~~-~--~-~~-~~~-~~-~-~~-~--~
Official Merchandise Products : https://shop.spreadshirt.at/Axom 
~~~-~~-~--~-~~-~~~-~~-~-~~-~--~
Follow Us !! 
On Instagram, Twitter, Faceboook.",7500583,22214,171,2012-02-06 22:23:20,en,AT
UC0K4g4rv0W4xb4yFqIBFlAg,Unterhaltung,Nacido,"Wenn Ihr meine Videos mögt abonniert mich doch einfach :-)

Viel Spaß!",8239190,22189,73,2015-03-03 18:19:00,de,AT
UCoYAG5aF24O1fylxTcJKdfg,Spiele,BumsDoggie,"Hey Leute und Willkommen auf meinem Kanal
Hier gibts: JEDEN TAG 1 bis 2 NEUE VIDEOS von MINECRAFT & MEHR!
___________________________
► UPLOADPLAN◄ (noch kein fixer)

► Täglich !

➡ Minecraft PvP 
➡ Vlog's aus dem Leben eines Höhlenmenschen!
___________________________
* Unregelmäßige Serien

➡ Movie Review
➡ Angespielt
___________________________
Wenn du Lust auf Minecraft PVP, Horrorspiele und gelegentlich andere Spiele hast, dann bist du hier genau richtig!!",1362630,22061,445,2013-10-17 11:36:06,de,AT
UC6UMM3jitSJ4PY1MIwuL1Fg,Reisen und Events,mathicious,"Just like delicious or nutritious, your daily dose of vitamin Matty :)
You could possibly make the decision of your day today by subscribing ;)


Dear future me,
Good work!
Keep it up!
Sincerely,
You, Me",419403,21875,83,2014-02-16 17:57:47,en,AT
UCF_uO-sn7J-fV8aeITAGMFw,Unterhaltung,Austria Forst,Forstarbeiter aus Leidenschaft,9757986,21719,772,2010-03-08 15:38:27,de,AT
UC4-Rr1wertA6AWj_D0RZ13w,Sport,Miss Peaches,"DO WHAT YOU CAN'T

FOLLOW ME:
✔Instagram: https://www.instagram.com/miss.peaches/
✔Facebook: https://www.facebook.com/peaches.miss/?ref=bookmarks
✔Twitter: https://twitter.com/NinaPfirsich

Ich fahre Fahrrad, weil es mir Spaß macht :)",1161482,21429,46,2014-04-02 10:25:50,de,AT
UC9NsXg3ZBdNBFwa4ZcWbuQQ,Spiele,BinMarco,"Hi, ich äh bin Marco.. Oder so",1745334,21121,299,2016-07-09 12:26:59,de,AT
UCUrRyZ5lFmkTHgCTNGE3bog,Spiele,EpicLPer,"Twitter: EpicLPer
Steam: EpicLPer
Everywhere else: (mostly) EpicLPer
... else check out my website for more contact options: http://www.epiclper.com
--------------------
Making videos and animations just for fun! I love 3D Animating, Video- and Audio-Editing.
This channels main language is English but my mother language is German!
--------------------
Mainly used Programs: Sony Vegas, Source Filmmaker, GIMP, Audacity, GFCScape, StaxRip

For SFM: Picture PNG export (for VirtualDub) - VirtualDub (export as AVI) - StaxRip (export to MKV) - ... and then uploaded to YouTube",7796759,20704,223,2010-07-26 16:37:55,en,AT
UCuc6s0eel34yGFSLaPGSERA,Tiere,rein getigert,"Katzenblog? Jep. Kann Spuren von Cat Interior und Clickertraining enthalten. Und jede Menge rund um Katzenhaltung.

Als Katzenhalter stellt man sich ständig neue Fragen - und neuen Herausforderungen. Meine Erfahrungen und Erlebnisse halte ich deshalb hier für euch fest: Auf rein getigert dreht sich alles rund um die Haltung von Katzen, Tricktraining und DIY & Interior Ideen für den Katzenhaushalt. Außerdem gib's regelmäßig Mini-Reportagen aus dem Tierschutz.

LG Katharina | AT, 28
reingetigert.com",1859673,20490,60,2012-04-24 11:02:59,de,AT
UCI5nJD403NI-MdfFL2VER7Q,Musik,DJ Schmolli,"Official Youtube channel of the Austrian DJ and mashup producer DJ Schmolli.
Booking: booking[at]djschmolli.net",5265907,20458,172,2007-06-12 07:56:10,en,AT
UCVLEP0Szh18ECyvOqKMgT0w,Praktische Tipps & Styling,Stephan Pöhnlein,"The inventor's workshop - The somewhat different woodworking channel on YouTube.
On my channel you will find unique ideas and tricks for the wood workshop as well as crazy projects and ingenious jigs.

I publish a new video every week. If you want to be informed when a new video appears, subscribe to my channel.
This is absolutely free of charge and does not entail any obligations and can be cancelled at any time.


Die Erfinderwerkstatt - Der etwas andere Bastelkanal auf YouTube
Auf meinem Kanal finden Sie sowohl einzigartige Ideen und Tricks für die Holzwerkstatt als auch verrückte Projekte und geniale Vorrichtungen.

Jede Woche erscheint ein neues Video aus der Erfinderwerkstatt. Falls Sie informiert werden möchten, wenn ein neues Video erscheint abonnieren Sie meinen Kanal.
Das ist absolut kostenlos und mit keinerlei Verpflichtungen verbunden und kann auch jederzeit wieder abbestellt werden.",4288095,20268,223,2007-10-18 23:04:38,de,AT
UCRdEdkAlZetdf74bYaBRv3g,Nachrichten und Politik,FPÖ TV,"FPÖ-TV veröffentlicht täglich Beiträge zu aktuell politisch brisanten Themen, sowie Live-Streams von Pressekonferenzen und Großveranstaltungen. 

FPÖ-TV ist eine Produktion des Freiheitlichen Parlamentsklubs und der FPÖ.

Impressum:
Freiheitlicher Parlamentsklub
Reichsratsstraße 7/Top 20, 1010 Wien
Telefonnr.: 0043/1401107012
Mail: parlamentsklub@fpoe.at

FPÖ-TV unterliegt der österreichischen Regulierungsbehörde  RTR.",13151357,20225,1572,2012-09-17 10:58:51,de,AT
UCgbNmErUcGodL1lOo1IzKSg,Spiele,Empzy,"jooooo, Whats up Leute, ich bin Marcel & willkommen auf meinem Kanal!

Zu Mir:
Bin 20 Jahre alt & wohne in Österreich alles andere ist nicht wichtig hahahaha


Hier auf dem Kanal kommen findet ihr alles rund um Fortnite & Call of Duty, wenn ihr so einen Kontent feiert unterstützt mich mit ein Abo! :D

Instagram: justmarcel_
Snapchat: marcel_nj

Peace, Marcel 

Neustart 10.12.2016",3023490,19837,30,2016-12-10 11:35:32,de,AT
UC9NSCsKgDgzDFnWo6qj9QBw,Autos,Harvester Forwarder & More,"Harvester Forwarder & More: 

One of the biggest logging channels worldwide! You will watch everything from chainsaws, harvesters, forwarders, yarders to skidders. 
This is a channel by a forestry student about timber harvesting! I release new stuff every tuesday and friday!


Impressum:

Rafael Prominczel

Forsttechnik Fanseite

Rosenfeld 12
3390 Melk
Austria",21736365,19689,612,2009-08-19 12:40:20,en,AT
UCtWDutXlGct8KReBG9qA07A,Sport,herrreinsch,"Hello Sir. 
Can I get you a cup of coffee, sir?",1831465,19662,71,2007-01-26 18:39:19,en,AT
UCSgXnWOMcVUE2He4lSx2l8A,Unterhaltung,Peter Klien,"Der Kabarettist und Satiriker zeigt sich hier, wenn nicht von seiner besten, so doch von seiner YouTube-Seite.",3826028,19654,35,2007-06-20 08:34:09,de,AT
UC0Gx64EmyVDd9gxemldd8Gw,Spiele,mbXtreme,mbXtreme eSports G@ming Channel - Stay up2date and Subscribe,6854173,19641,204,2009-11-01 21:52:27,en,AT
UCTIwcw07VNlwPLs1WE8qHfg,Spiele,dzoneyHD,"I make fifa videos, mostly ultimate team.

Im from austria (Vienna) 

My twitter @dzoney2
My Skype - dzoneyhd",1567679,19182,84,2010-08-05 22:07:17,en,NULL
UC-LT6zFQwaEKvMXP2oV6J5g,Unterhaltung,Lena Mae,"Hi Babes,
Ich bin Lena und ich mache Comedy und Lifestyle Videos",812412,19087,26,2013-08-30 20:28:56,de,AT
UCTJxR-G-LTytE9vg-AC5kAg,Musik,Schienertown,"Schienertown! Heilende Frequenzen - Healing Frequency - Reiki - Yoga - Indian Musik - Heilen - Leben - Natur - Schienertown Metal - 

Weitere Kanäle von Schienertown:

Schienertown´s Game Lounge
Schienertown´s Kinderecke
Schienertown´s Целебные частоты
Vienna Fiaker Stories",5317427,18987,319,2011-02-23 09:14:05,de,AT
UChQ1X4MsM8sqyJyO9lMiWRA,Unterhaltung,JoomBoosTV,"JoomBoosTV ist ein YouTube-Channel mit den Social Media und TV-Stars Maximilian Ratzenböck (bekannt aus Köln 50667 und Wien Tag und Nacht) sowie Markus Floth (bekannt von MTV). In ihren Videos dreht sich alles  um aktuelle Ereignisse, Konzerte und Leute sowie Fußball.

Wenn auch du Teil der JoomBoosTV-Community werden willst, zögere nicht und melde dich bei uns unter contact@joomboos.tv.


Impressum:
JoomBoosTV wird produziert von Styria Content Creation GmbH

Styria Content Creation GmbH
Hainburger Straße 33
1030 Wien",3171206,18956,278,2016-11-25 12:31:44,de,AT
UCkGkaCLsgfkhnL6wRKpGNHg,Bildung,Piercingstudio Wien,"Marc von Piercingstudio Wien & Piercing Mega Store - Trend Agent GmbH - gibt auf diesem Kanal Tipps und Ticks zum Thema Piercen und Piercings. 
Alle wichtigen Themen über das Thema Piercings sollen hier behandelt und erklärt werden, mit dem Ziel Kunden und Piercing Interessierte besser aufzuklären auf was Sie bei der Studiowahl beachten müssen und wie man ein Piercing richtig pflegt und auch wechselt. 

Anbieter: Trend Agent GmbH - Mariahilferstr. 100 - 1070 Wien - Austria
Alle Unternehmensdaten findet ihr unter: www.piercingstudio-wien.at 
Unseren Webshop findet ihr unter: www.piercing-mega-store.de",3047873,18874,182,2017-05-04 13:33:50,de,AT
UCcmUPpG6aHA3-7U_m6i1_ww,Unterhaltung,Emy,"Hallo meine offiiziellen Zuschauer mein Name lautet Emy aka. Emanuel. Neben der Schule drehe ich nebenbei YouTube Videos und gehe zurzeit in einem Fussballverein in Wien. 
Hier auf diesem Kanal erwarten dich spektakuläre Pranks, coole Challenges sowie Vlogs in einem ganz anderem Style.
Ich hoffe euch gefaellt mein Kanal. -Emy ;D
______________________________________________SOZIALE NETZWERKEN--------------------------------------------------------------------------------------------


SnapChat : officialventox
Minecraft IGN : EmyYT
Instagram: https://www.instagram.com/emy_wien/
musicaly : officialventox

_______________________________________________________________________________________________________________________________

Give a comment and don^t forget to subscribe.-Emy



_______________________________________________________________________________________________________________________________",524992,18810,4,2015-03-02 17:22:21,de,AT
UCPOHT00nXJQmHM8sFMC2iyQ,Unterhaltung,Fabian Wegerer,"Hallo ich bin Fabian Wegerer, ein 20 jähriger Singer/Songwriter aus Österreich.

Ich hoffe eich gefallen meine Songs und Cover, wenn ja lasst mir doch einen Daumen und ein Abo da :)

Danke!
#F",3738573,18809,12,2011-01-27 19:03:55,de,AT
UCy7Tfk0B96nzNYsI1kl5Zig,Film und Animation,Atranii,"Hey ich heiße  Atranii und mein Hobby ist es Animationen zu fabrizieren.  Ich bin faul und leicht verpeilt, aber pflegeleicht :D

Ich versuche pro Monat 1 Video hochzuladen D:",2380177,18648,15,2015-06-17 19:56:49,de,AT
UCucvJeLpOndCbJQmtetmsEg,Unterhaltung,Jabrinho,"Du bist noch kein JFighter? Ja was is denn hier los. Drück auf abonnieren um ein JFighter zu werden und keine Videos zu verpassen!
Daily Videos 

Sonntag - DBS Review
Random Vlogs, Spiele
Theorien und Leaks.
Unterhaltungskanal


Aktiv auf Twitter: https://twitter.com/JabrinhoDBS",4842186,18577,271,2016-06-03 16:06:58,de,AT
UCT8pyg5YoiOHrOIunmX1HLw,Musik,TrakMusic,"Independent Label
Home of: Darius & Finlay, Marc Korn, Valentiano Sanchez, Dirty Impact, Marc Korn, Skiddaw, Ben La Pompe, Jon Thomas, Tibration, TK Tycoon, Martin Van Lectro, Mark van Dark, DJ Zkydriver a.m.m.",55740854,18566,503,2008-05-08 15:26:11,en,NULL
UCxb9en1ritVZPiybWWumh2A,Wissenschaft & Technik,Александр Вовк,"Добро пожаловать на канал прошивок и обновлений!

Здесь вы найдёте видео уроки и полезные советы о прошивках и обновлениях современных электронных устройств, всё максимально просто и понятно.
Так же на канале будут видео интересных событий из моей жизни, таких как поездки на мотоциклах, путешествиях, экстремальных видов спорта, встречи с интересными людьми и многое другое. Если хотите идти в ногу со временем подписывайтесь на канал. 

По вопросам рекламы и сотрудничества пишите только на электронную почту.

Удачных вам прошивок и обновлений!

Для желающих поддержать канал:

1. https://streamlabs.com/alexvovkk
2. PayPal: vovk.alexx@gmail.com
3. https://www.paypal.me/alexvovk",7947200,18548,218,2014-02-26 20:08:16,ru,AT
UCTRbhe-ZOAzyYLIKMESjr7w,Comedy,NichtEinfach,"Hey, Freut mich das du meinen Kanal gefunden hast!
 ----------------
Es ist ganz egal wie oft du hinfällst, wichtig ist, dass du immer wieder aufstehst! 
Wenn wir andere beneiden und diesen etwas nicht gönnen, dann machen wir deren Glück zu unserem Unglück. Wir leiden und zerstören unsere Zufriedenheit.
Ich bin NichtEinfach, ein bisschen verrückt drauf und drehe in meiner Freizeit gerne Videos! :)  
---------------- 
Was ich für Videos mache fragst du dich?  Wie was wer warte mal... du hast dich immer noch nicht durch meine Videos durchgestöbert? 
Dann wird es aber mal langsam Zeit!  Werde jetzt Teil der EinfacheArmy und Abonniere Kostenlos!
Viel Spaß noch auf meinem Kanal wünscht euch NichtEinfach :)
----------------",2075652,18498,57,2015-08-04 14:01:44,de,AT
UCfehakku7t4FXozPO-UPNwQ,Reisen und Events,Vienna,"Welcome to the official channel of Vienna! Take a look at why Vienna is a great destination for your next city trip. You will be presented with useful tips to plan your trip, we will show you the best tourist attractions, most important sights and some hidden treasures off the beaten path. And if you like it, visit Vienna and see for yourself.",15707757,18492,411,2007-11-28 15:56:16,en,AT
